((VT("/o1") + VT("/o2") + VT("/o3") + VT("/o4") + VT("/o5") + VT("/o6") + VT("/o7") + VT("/o8") + VT("/o9") + VT("/o10") + VT("/o11") + VT("/o12") + VT("/o13") + VT("/o14") + VT("/o15")) / (1.8 * 15)) X,((VT("/o1") + VT("/o2") + VT("/o3") + VT("/o4") + VT("/o5") + VT("/o6") + VT("/o7") + VT("/o8") + VT("/o9") + VT("/o10") + VT("/o11") + VT("/o12") + VT("/o13") + VT("/o14") + VT("/o15")) / (1.8 * 15)) Y,v /vin; tran (V) X,v /vin; tran (V) Y,v /vinput; tran (V) X,v /vinput; tran (V) Y
2.462634010144264e-06,0.9997762779414904,2.462634010144264e-06,1.770489300064589,2.462634010144264e-06,1.779075045680787
2.46264616390411e-06,0.9996829390198106,2.46264616390411e-06,1.77211422336599,2.46264616390411e-06,1.779081851786302
2.462659360288493e-06,0.9996066106806766,2.462659360288493e-06,1.773527649647192,2.462659360288493e-06,1.779089241761556
2.462672212902662e-06,0.9994810560070994,2.462672212902662e-06,1.774602934662552,2.462672212902662e-06,1.77909643922549
2.46268544829284e-06,0.9991273148160984,2.46268544829284e-06,1.775454801449862,2.46268544829284e-06,1.77910385104399
2.462702509318211e-06,0.999525283630873,2.462702509318211e-06,1.776266615753513,2.462702509318211e-06,1.779113405218198
2.462710484627792e-06,1.000191186364678,2.462710484627792e-06,1.776559512574741,2.462710484627792e-06,1.779117871391563
2.462718527385274e-06,1.000644578305048,2.462718527385274e-06,1.776812306652125,2.462718527385274e-06,1.779122375335753
2.462725386103849e-06,1.000836062979435,2.462725386103849e-06,1.776999280238251,2.462725386103849e-06,1.779126216218155
2.46273397380717e-06,1.000858088754213,2.46273397380717e-06,1.77720249416969,2.46273397380717e-06,1.779131025332015
2.462742451084393e-06,1.00073564903684,2.462742451084393e-06,1.777374752656898,2.462742451084393e-06,1.77913577260726
2.462751705384071e-06,1.000549031921017,2.462751705384071e-06,1.777536501099801,2.462751705384071e-06,1.77914095501508
2.462762506664655e-06,1.000353435647349,2.462762506664655e-06,1.777697276767163,2.462762506664655e-06,1.779147003732207
2.46277761819597e-06,1.000170894393549,2.46277761819597e-06,1.777883263000213,2.46277761819597e-06,1.779155466189743
2.462800716221475e-06,1.000045969155704,2.462800716221475e-06,1.778105263292312,2.462800716221475e-06,1.779168401084025
2.462838365668931e-06,1.000001517894816,2.462838365668931e-06,1.778367215125556,2.462838365668931e-06,1.779189484774601
2.462880232956847e-06,1.000001296428698,2.462880232956847e-06,1.778573383503191,2.462880232956847e-06,1.779212930455834
2.462928133118315e-06,1.000001012410811,2.462928133118315e-06,1.778748964821165,2.462928133118315e-06,1.779239754546256
2.462982680139278e-06,1.000000709489608,2.462982680139278e-06,1.778900834862311,2.462982680139278e-06,1.779270300877996
2.463050101168003e-06,1.000000434593358,2.463050101168003e-06,1.779042843689913,2.463050101168003e-06,1.779308056654081
2.463136385002219e-06,1.000000299983901,2.463136385002219e-06,1.779176935555409,2.463136385002219e-06,1.779356375601242
2.463254256909823e-06,1.000000232759232,2.463254256909823e-06,1.779308109428014,2.463254256909823e-06,1.7794223838695
2.463426147995522e-06,1.00000023113367,2.463426147995522e-06,1.779442908733219,2.463426147995522e-06,1.779518642877492
2.463708428286475e-06,1.00000022518653,2.463708428286475e-06,1.779607115860036,2.463708428286475e-06,1.779676719840426
2.464183358956152e-06,1.000000231155622,2.464183358956152e-06,1.779849476160024,2.464183358956152e-06,1.779942681015445
2.464832324316846e-06,1.000000225368319,2.464832324316846e-06,1.780188772295134,2.464832324316846e-06,1.780306101617434
2.46574290235308e-06,1.00000023099238,2.46574290235308e-06,1.780684970742744,2.46574290235308e-06,1.780816025317725
2.467033904488651e-06,1.000000225490682,2.467033904488651e-06,1.781399990601167,2.467033904488651e-06,1.781538986513644
2.468925755157746e-06,1.00000023090549,2.468925755157746e-06,1.782454139367595,2.468925755157746e-06,1.782598422888338
2.471673130171397e-06,1.000000225550542,2.471673130171397e-06,1.78398937440244,2.471673130171397e-06,1.784136952895982
2.475e-06,1.000000230860848,2.475e-06,1.785850622724009,2.475e-06,1.786
2.475002499999999e-06,1.000068255592623,2.475002499999999e-06,1.784522677732767,2.475002499999999e-06,1.7860014
2.475005023960008e-06,1.000118126359569,2.475005023960008e-06,1.783079208470768,2.475005023960008e-06,1.786002813417604
2.475007548612188e-06,1.000143034523601,2.475007548612188e-06,1.781445621469109,2.475007548612188e-06,1.786004227222825
2.475009999999999e-06,1.000102606005848,2.475009999999999e-06,1.779586911328219,2.475009999999999e-06,1.786005599999999
2.475010444642602e-06,1.000087377077566,2.475010444642602e-06,1.779466071315846,2.475010444642602e-06,1.786005848999857
2.475011183807774e-06,1.000063906849415,2.475011183807774e-06,1.779211986313658,2.475011183807774e-06,1.786006262932354
2.475011830800549e-06,1.000046153619602,2.475011830800549e-06,1.778890136740885,2.475011830800549e-06,1.786006625248307
2.475013124786098e-06,1.000017093517436,2.475013124786098e-06,1.777979952475344,2.475013124786098e-06,1.786007349880215
2.475015712757197e-06,0.9999782589852837,2.475015712757197e-06,1.775972198620579,2.475015712757197e-06,1.78600879914403
2.475018364006121e-06,0.9999571187133156,2.475018364006121e-06,1.774191119892655,2.475018364006121e-06,1.786010283843428
2.475022233906378e-06,0.9999451577998358,2.475022233906378e-06,1.772097384479419,2.475022233906378e-06,1.786012450987571
2.475026954214956e-06,0.9999461599974934,2.475026954214956e-06,1.770071091449702,2.475026954214956e-06,1.786015094360375
2.475031230138311e-06,0.9999530312508488,2.475031230138311e-06,1.76850552749359,2.475031230138311e-06,1.786017488877454
2.47503584570201e-06,0.9999496767270932,2.47503584570201e-06,1.767052710043304,2.47503584570201e-06,1.786020073593126
2.475040037123464e-06,0.9999370461583635,2.475040037123464e-06,1.76592387961202,2.475040037123464e-06,1.78602242078914
2.475044140032252e-06,0.9999361728533968,2.475044140032252e-06,1.764787468976682,2.475044140032252e-06,1.786024718418061
2.475049344689699e-06,0.9999454222692802,2.475049344689699e-06,1.763431507780794,2.475049344689699e-06,1.786027633026231
2.475054582661415e-06,0.9999577024977955,2.475054582661415e-06,1.762405368397513,2.475054582661415e-06,1.786030566290392
2.475059508186844e-06,0.9999682842750952,2.475059508186844e-06,1.761759007223988,2.475059508186844e-06,1.786033324584632
2.475065438358735e-06,0.9999787258650966,2.475065438358735e-06,1.761306275018894,2.475065438358735e-06,1.786036645480892
2.475073831390209e-06,0.9999887947574245,2.475073831390209e-06,1.761089058395052,2.475073831390209e-06,1.786041345578517
2.475082491916051e-06,0.999995755866376,2.475082491916051e-06,1.761149283211409,2.475082491916051e-06,1.786046195472988
2.475089445797399e-06,1.00001037590188,2.475089445797399e-06,1.761232752076777,2.475089445797399e-06,1.786050089646543
2.475096634545128e-06,1.000035090832984,2.475096634545128e-06,1.761190019815177,2.475096634545128e-06,1.786054115345272
2.475103195663594e-06,1.00006311633054,2.475103195663594e-06,1.760999257557784,2.475103195663594e-06,1.786057789571613
2.475110362416838e-06,1.000100539209323,2.475110362416838e-06,1.760725474147341,2.475110362416838e-06,1.786061802953429
2.475117387400432e-06,1.000146406523183,2.475117387400432e-06,1.760415912283837,2.475117387400432e-06,1.786065736944242
2.475124479032461e-06,1.000207805358136,2.475124479032461e-06,1.760068692947729,2.475124479032461e-06,1.786069708258178
2.475132719194171e-06,1.00032045724785,2.475132719194171e-06,1.759618937090946,2.475132719194171e-06,1.786074322748735
2.475140305273054e-06,1.00046169433096,2.475140305273054e-06,1.759154127259906,2.475140305273054e-06,1.78607857095291
2.475150045364239e-06,1.000661837184448,2.475150045364239e-06,1.758475400475175,2.475150045364239e-06,1.786084025403973
2.475158478403125e-06,1.000944291310529,2.475158478403125e-06,1.757816153863066,2.475158478403125e-06,1.78608874790575
2.47516583083688e-06,1.000848899966156,2.47516583083688e-06,1.757197553089862,2.47516583083688e-06,1.786092865268652
2.475173528316447e-06,1.000567301614969,2.475173528316447e-06,1.756515603655544,2.475173528316447e-06,1.78609717585721
2.475180679058168e-06,1.000242304508148,2.475180679058168e-06,1.755867605209055,2.475180679058168e-06,1.786101180272574
2.475187973224618e-06,0.9998736924897789,2.475187973224618e-06,1.755205226625441,2.475187973224618e-06,1.786105265005786
2.475195451916324e-06,0.9995760637070269,2.475195451916324e-06,1.754530499378834,2.475195451916324e-06,1.786109453073141
2.475203369853863e-06,0.9994141768821854,2.475203369853863e-06,1.753834317167008,2.475203369853863e-06,1.786113887118163
2.475211044983727e-06,0.9993691951374898,2.475211044983727e-06,1.753182837204003,2.475211044983727e-06,1.786118185190887
2.475218660855183e-06,0.9994104263594102,2.475218660855183e-06,1.752555706669966,2.475218660855183e-06,1.786122450078903
2.475226437238135e-06,0.999500087094195,2.475226437238135e-06,1.751942257401386,2.475226437238135e-06,1.786126804853355
2.475235469601583e-06,0.9996117139367201,2.475235469601583e-06,1.751272480430719,2.475235469601583e-06,1.786131862976886
2.475245131191188e-06,0.9997156659746402,2.475245131191188e-06,1.750603212521415,2.475245131191188e-06,1.786137273467066
2.475253867723414e-06,0.9997903901097585,2.475253867723414e-06,1.750046722064718,2.475253867723414e-06,1.786142165925112
2.475267846135459e-06,0.999876056536105,2.475267846135459e-06,1.749264012192653,2.475267846135459e-06,1.786149993835857
2.475278251847677e-06,0.9999178056849425,2.475278251847677e-06,1.748757029972615,2.475278251847677e-06,1.786155821034699
2.475288987685848e-06,0.9999467646674601,2.475288987685848e-06,1.748303489249901,2.475288987685848e-06,1.786161833104075
2.475301938246563e-06,0.9999689115067872,2.475301938246563e-06,1.747841993196049,2.475301938246563e-06,1.786169085418075
2.475313762239778e-06,0.9999809402067369,2.475313762239778e-06,1.747482838697167,2.475313762239778e-06,1.786175706854276
2.475325866327959e-06,0.9999883677772344,2.475325866327959e-06,1.747175553677901,2.475325866327959e-06,1.786182485143657
2.475338837987784e-06,0.9999931274133168,2.475338837987784e-06,1.74690859622968,2.475338837987784e-06,1.786189749273159
2.475351847434829e-06,0.9999958194002558,2.475351847434829e-06,1.746683401910051,2.475351847434829e-06,1.786197034563504
2.475364727492593e-06,0.9999973003297359,2.475364727492593e-06,1.746494865432164,2.475364727492593e-06,1.786204247395852
2.475370859378554e-06,0.9999977910460215,2.475370859378554e-06,1.746418516856814,2.475370859378554e-06,1.78620768125199
2.475383123150476e-06,0.9999985478849825,2.475383123150476e-06,1.746288541848101,2.475383123150476e-06,1.786214548964266
2.475398699060836e-06,0.9999991189472157,2.475398699060836e-06,1.746157981034132,2.475398699060836e-06,1.786223271474068
2.475420900389271e-06,0.9999994602728977,2.475420900389271e-06,1.746008079591524,2.475420900389271e-06,1.786235704217992
2.475437846122879e-06,0.9999995994768964,2.475437846122879e-06,1.745917364214958,2.475437846122879e-06,1.786245193828812
2.475446145492897e-06,0.9999996950721821,2.475446145492897e-06,1.745882007180409,2.475446145492897e-06,1.786249841476022
2.475462744232932e-06,0.9999998486353164,2.475462744232932e-06,1.745825197874454,2.475462744232932e-06,1.786259136770442
2.475484366796609e-06,0.9999999278851279,2.475484366796609e-06,1.745772297147153,2.475484366796609e-06,1.786271245406101
2.475515900036566e-06,0.9999999509480302,2.475515900036566e-06,1.745717062496452,2.475515900036566e-06,1.786288904020477
2.475546506890314e-06,0.9999999682941069,2.475546506890314e-06,1.745670063776113,2.475546506890314e-06,1.786306043858576
2.47557487142989e-06,1.000000048893632,2.47557487142989e-06,1.745638811875552,2.47557487142989e-06,1.786321928000738
2.475605031668452e-06,1.000000092469045,2.475605031668452e-06,1.74562047992006,2.475605031668452e-06,1.786338817734333
2.475633631156377e-06,1.000000055908616,2.475633631156377e-06,1.745610594763591,2.475633631156377e-06,1.786354833447571
2.475680721465685e-06,1.000000058991142,2.475680721465685e-06,1.745602576156579,2.475680721465685e-06,1.786381204020783
2.475758534361122e-06,1.000000073119732,2.475758534361122e-06,1.745598450418336,2.475758534361122e-06,1.786424779242228
2.475871801558283e-06,1.00000007538743,2.475871801558283e-06,1.745597712614391,2.475871801558283e-06,1.786488208872639
2.4760391332212e-06,1.000000076185881,2.4760391332212e-06,1.745597781862274,2.4760391332212e-06,1.786581914603872
2.476322775158775e-06,1.000000075045487,2.476322775158775e-06,1.7455977546195,2.476322775158775e-06,1.786740754088914
2.476890059033925e-06,1.00000007630822,2.476890059033925e-06,1.745597784913596,2.476890059033925e-06,1.787058433058998
2.478024626784225e-06,1.000000074997165,2.478024626784225e-06,1.745597756212964,2.478024626784225e-06,1.787693790999166
2.480293762284824e-06,1.000000076329611,2.480293762284824e-06,1.745597786061013,2.480293762284824e-06,1.788964506879501
2.483896881142412e-06,1.00000007498628,2.483896881142412e-06,1.745597761497422,2.483896881142412e-06,1.790982253439751
2.4875e-06,1.000000076337685,2.4875e-06,1.745597799287504,2.4875e-06,1.793
2.487505e-06,0.9999689860354843,2.487505e-06,1.748237231929875,2.487505e-06,1.7930028
2.4875075e-06,0.9999551516921502,2.4875075e-06,1.749710538802976,2.4875075e-06,1.7930042
2.48751e-06,0.9999752274844328,2.48751e-06,1.751664786070477,2.48751e-06,1.793005599999999
2.487510426994078e-06,0.9999916655416973,2.487510426994078e-06,1.751813004267843,2.487510426994078e-06,1.793005839116683
2.487511169072028e-06,1.000018602436065,2.487511169072028e-06,1.752070568722089,2.487511169072028e-06,1.793006254680336
2.487511820373147e-06,1.000040233982241,2.487511820373147e-06,1.752296588894573,2.487511820373147e-06,1.793006619408962
2.487513122975385e-06,1.000067821474505,2.487513122975385e-06,1.752748347687213,2.487513122975385e-06,1.793007348866215
2.48751572817986e-06,1.000090313794438,2.48751572817986e-06,1.753647195294129,2.48751572817986e-06,1.793008807780721
2.487520938588811e-06,1.000079120123635,2.487520938588811e-06,1.755412239770639,2.487520938588811e-06,1.793011725609734
2.487527586570397e-06,1.000041546334584,2.487527586570397e-06,1.757598327142914,2.487527586570397e-06,1.793015448479422
2.487535030058526e-06,1.000006539773213,2.487535030058526e-06,1.759974001673156,2.487535030058526e-06,1.793019616832774
2.487543072955795e-06,0.9999879338472679,2.487543072955795e-06,1.762493124010629,2.487543072955795e-06,1.793024120855245
2.487551703848513e-06,0.9999803638902302,2.487551703848513e-06,1.76503646919687,2.487551703848513e-06,1.793028954155167
2.487559963222179e-06,0.9999767099452969,2.487559963222179e-06,1.767299533634116,2.487559963222179e-06,1.79303357940442
2.487567830762405e-06,0.9999701335467271,2.487567830762405e-06,1.769396122382169,2.487567830762405e-06,1.793037985226947
2.487576895583978e-06,0.9999567331943937,2.487576895583978e-06,1.77175982794846,2.487576895583978e-06,1.793043061527027
2.487586392585749e-06,0.9999459076140869,2.487586392585749e-06,1.774168245064685,2.487586392585749e-06,1.793048379848019
2.487595974056143e-06,0.9999419956852124,2.487595974056143e-06,1.776523396542512,2.487595974056143e-06,1.79305374547144
2.487605430061672e-06,0.9999301721729663,2.487605430061672e-06,1.778778083459513,2.487605430061672e-06,1.793059040834536
2.487614849214619e-06,0.9999120740759905,2.487614849214619e-06,1.780924197348625,2.487614849214619e-06,1.793064315560187
2.48762426858077e-06,0.9998685334118604,2.48762426858077e-06,1.7828593634948,2.48762426858077e-06,1.793069590405231
2.487634573535421e-06,0.9997726018874744,2.487634573535421e-06,1.784607307833336,2.487634573535421e-06,1.793075361179836
2.487646792366382e-06,0.9996815150100348,2.487646792366382e-06,1.78627636314483,2.487646792366382e-06,1.793082203725174
2.487660270045856e-06,0.9996019497714355,2.487660270045856e-06,1.787735441247483,2.487660270045856e-06,1.793089751225679
2.487673116928734e-06,0.9994702772265507,2.487673116928734e-06,1.788811835950777,2.487673116928734e-06,1.793096945480091
2.487686368137943e-06,0.9990947959666272,2.487686368137943e-06,1.789661805003405,2.487686368137943e-06,1.793104366157248
2.487703410478823e-06,0.9996075148399667,2.487703410478823e-06,1.790466097872618,2.487703410478823e-06,1.793113909868141
2.487711523072498e-06,1.000249755162957,2.487711523072498e-06,1.790760027100637,2.487711523072498e-06,1.793118452920599
2.48771957051316e-06,1.000674945847822,2.48771957051316e-06,1.791008483503337,2.48771957051316e-06,1.793122959487369
2.487726559062297e-06,1.000846045630536,2.487726559062297e-06,1.791194854517534,2.487726559062297e-06,1.793126873074886
2.487735133437448e-06,1.000846390791099,2.487735133437448e-06,1.791392487091184,2.487735133437448e-06,1.79313167472497
2.487743632463528e-06,1.000714523469756,2.487743632463528e-06,1.791560071360839,2.487743632463528e-06,1.793136434179576
2.487753030128059e-06,1.000525115077574,2.487753030128059e-06,1.791718596060342,2.487753030128059e-06,1.793141696871713
2.48776415044278e-06,1.000330476368319,2.48776415044278e-06,1.791877004598135,2.48776415044278e-06,1.793147924247956
2.487779951308832e-06,1.000152586522729,2.487779951308832e-06,1.792060666316649,2.487779951308832e-06,1.793156772732946
2.487804444241269e-06,1.000036463327493,2.487804444241269e-06,1.792278378777006,2.487804444241269e-06,1.793170488775111
2.487842592006e-06,1.000001183123768,2.487842592006e-06,1.79251856957373,2.487842592006e-06,1.79319185152336
2.487884985474287e-06,1.000001312885134,2.487884985474287e-06,1.792704622496001,2.487884985474287e-06,1.793215591865601
2.487933459682754e-06,1.000000967060566,2.487933459682754e-06,1.792860852800367,2.487933459682754e-06,1.793242737422342
2.487989060289741e-06,1.000000668099033,2.487989060289741e-06,1.792995179935483,2.487989060289741e-06,1.793273873762255
2.488058045403044e-06,1.000000403475527,2.488058045403044e-06,1.793119692373746,2.488058045403044e-06,1.793312505425705
2.488146838899126e-06,1.000000279217868,2.488146838899126e-06,1.793236760282095,2.488146838899126e-06,1.79336222978351
2.488268844289743e-06,1.000000219332069,2.488268844289743e-06,1.79335181240234,2.488268844289743e-06,1.793430552802256
2.488448465759005e-06,1.000000219656389,2.488448465759005e-06,1.793473656785246,2.488448465759005e-06,1.793531140825043
2.488747879968226e-06,1.000000214141959,2.488747879968226e-06,1.793633222836487,2.488747879968226e-06,1.793698812782206
2.489236237211117e-06,1.000000219628634,2.489236237211117e-06,1.793877519133049,2.489236237211117e-06,1.793972292838225
2.489906695451661e-06,1.000000214332853,2.489906695451661e-06,1.79422985995821,2.489906695451661e-06,1.79434774945293
2.490846572720129e-06,1.000000219458747,2.490846572720129e-06,1.794743523410123,2.490846572720129e-06,1.794874080723272
2.492185717251159e-06,1.000000214460504,2.492185717251159e-06,1.795485763394945,2.492185717251159e-06,1.795624001660649
2.49414655027503e-06,1.000000219368064,2.49414655027503e-06,1.796578902198945,2.49414655027503e-06,1.796722068154016
2.49699131826621e-06,1.000000214523171,2.49699131826621e-06,1.798168804494088,2.49699131826621e-06,1.798315138229077
2.5e-06,1.000000219318162,2.5e-06,1.799852180846736,2.5e-06,1.8
2.5000025e-06,1.00006824234585,2.5000025e-06,1.798524524809877,2.5000025e-06,1.7999986
2.500005023960008e-06,1.000118115580311,2.500005023960008e-06,1.797080963661275,2.500005023960008e-06,1.799997186582395
2.500007545924999e-06,1.000143004248474,2.500007545924999e-06,1.79544827919712,2.500007545924999e-06,1.799995774282001
2.50001e-06,1.000102612457882,2.50001e-06,1.793585801779442,2.50001e-06,1.7999944
2.50001044481297e-06,1.000087378432284,2.50001044481297e-06,1.793464067285366,2.50001044481297e-06,1.799994150904737
2.500011184228924e-06,1.000063898901428,2.500011184228924e-06,1.79320737190571,2.500011184228924e-06,1.799993736831803
2.500011831618844e-06,1.000046134592384,2.500011831618844e-06,1.792881762270331,2.500011831618844e-06,1.799993374293448
2.500013126398683e-06,1.000017058618662,2.500013126398683e-06,1.791964327864374,2.500013126398683e-06,1.799992649216738
2.500015715958362e-06,0.9999782083266443,2.500015715958362e-06,1.78994838768528,2.500015715958362e-06,1.799991199063318
2.5000183613234e-06,0.9999571102831785,2.5000183613234e-06,1.788164725350898,2.5000183613234e-06,1.799989717658896
2.50002224727928e-06,0.999945100776921,2.50002224727928e-06,1.786051155038364,2.50002224727928e-06,1.799987541523603
2.500027012743216e-06,0.9999461730049176,2.500027012743216e-06,1.783993337843838,2.500027012743216e-06,1.799984872863799
2.500031290014362e-06,0.9999530851241688,2.500031290014362e-06,1.782415983912855,2.500031290014362e-06,1.799982477591957
2.500035910467328e-06,0.9999489787651883,2.500035910467328e-06,1.780951703829015,2.500035910467328e-06,1.799979890138297
2.500040064652785e-06,0.9999369015229509,2.500040064652785e-06,1.779801972009645,2.500040064652785e-06,1.799977563794441
2.500044149203094e-06,0.9999365915765606,2.500044149203094e-06,1.778619625202668,2.500044149203094e-06,1.799975276446268
2.500049392039049e-06,0.9999460642960339,2.500049392039049e-06,1.777214800753729,2.500049392039049e-06,1.799972340458132
2.500054366493723e-06,0.9999575564819567,2.500054366493723e-06,1.776212591765463,2.500054366493723e-06,1.799969554763515
2.500059336169131e-06,0.9999680883775051,2.500059336169131e-06,1.775532165122915,2.500059336169131e-06,1.799966771745287
2.500065373102488e-06,0.9999785835167146,2.500065373102488e-06,1.775051060732674,2.500065373102488e-06,1.799963391062607
2.500073944923294e-06,0.9999888050009426,2.500073944923294e-06,1.774821770127075,2.500073944923294e-06,1.799958590842956
2.500082822378835e-06,0.9999961444134781,2.500082822378835e-06,1.774894275131683,2.500082822378835e-06,1.799953619467853
2.500089963978792e-06,1.00001184832864,2.500089963978792e-06,1.774998123772401,2.500089963978792e-06,1.799949620171877
2.500096911129806e-06,1.000035994312686,2.500096911129806e-06,1.774990341605295,2.500096911129806e-06,1.799945729767309
2.500103415897609e-06,1.000063991962941,2.500103415897609e-06,1.774824209594146,2.500103415897609e-06,1.799942087097339
2.500110607815593e-06,1.000101679651074,2.500110607815593e-06,1.774556575080595,2.500110607815593e-06,1.799938059623268
2.50011753107661e-06,1.000147018889941,2.50011753107661e-06,1.774255898376211,2.50011753107661e-06,1.799934182597098
2.500124695787312e-06,1.000209331431867,2.500124695787312e-06,1.773908199195414,2.500124695787312e-06,1.799930170359105
2.500132754406248e-06,1.000319853740625,2.500132754406248e-06,1.77347126124911,2.500132754406248e-06,1.799925657532501
2.50014036035654e-06,1.000461709155575,2.50014036035654e-06,1.77300717166783,2.50014036035654e-06,1.799921398200338
2.500149878444284e-06,1.000656351706979,2.500149878444284e-06,1.772346363095994,2.500149878444284e-06,1.799916068071201
2.500158247112998e-06,1.000943253529606,2.500158247112998e-06,1.771693588507189,2.500158247112998e-06,1.799911381616721
2.500165537987831e-06,1.000862322220249,2.500165537987831e-06,1.77108088524459,2.500165537987831e-06,1.799907298726815
2.500173215844284e-06,1.000585739331671,2.500173215844284e-06,1.770400427343698,2.500173215844284e-06,1.799902999127201
2.500180382168618e-06,1.000260326565549,2.500180382168618e-06,1.769749366473859,2.500180382168618e-06,1.799898985985574
2.500187589181318e-06,0.9998901406600369,2.500187589181318e-06,1.769093202471184,2.500187589181318e-06,1.799894950058462
2.5001950097442e-06,0.9995850088428332,2.5001950097442e-06,1.768421766725377,2.5001950097442e-06,1.799890794543248
2.500202916979918e-06,0.9994163449675407,2.500202916979918e-06,1.767723556702478,2.500202916979918e-06,1.799886366491246
2.50021060135598e-06,0.9993653216757886,2.50021060135598e-06,1.767068871381381,2.50021060135598e-06,1.799882063240651
2.500218171233863e-06,0.9994045529063323,2.500218171233863e-06,1.766444109506733,2.500218171233863e-06,1.799877824109037
2.50022604835777e-06,0.9994950100296313,2.50022604835777e-06,1.765820216679282,2.50022604835777e-06,1.799873412919649
2.50023520997345e-06,0.9996089409936553,2.50023520997345e-06,1.76513860766905,2.50023520997345e-06,1.799868282414868
2.500244907676088e-06,0.9997139213350413,2.500244907676088e-06,1.764465324736481,2.500244907676088e-06,1.799862851701391
2.500253652950179e-06,0.9997891462728153,2.500253652950179e-06,1.76390658922586,2.500253652950179e-06,1.7998579543479
2.500267678726848e-06,0.9998755459105563,2.500267678726848e-06,1.763119327409719,2.500267678726848e-06,1.799850099912965
2.500277984473242e-06,0.9999171369763724,2.500277984473242e-06,1.76261589852365,2.500277984473242e-06,1.799844328694985
2.500288584124815e-06,0.9999460233416401,2.500288584124815e-06,1.762165800641141,2.500288584124815e-06,1.799838392890103
2.500301919192662e-06,0.9999690019049974,2.500301919192662e-06,1.761689130112608,2.500301919192662e-06,1.799830925252109
2.500313613124434e-06,0.9999808954617682,2.500313613124434e-06,1.761333692980901,2.500313613124434e-06,1.799824376650317
2.50032563534786e-06,0.9999883013779363,2.50032563534786e-06,1.761027529114896,2.50032563534786e-06,1.799817644205198
2.500338866128735e-06,0.9999931637162647,2.500338866128735e-06,1.760754702627322,2.500338866128735e-06,1.799810234967909
2.50035179730375e-06,0.999995829761019,2.50035179730375e-06,1.760530998814763,2.50035179730375e-06,1.7998029935099
2.500364733456464e-06,0.9999973125978842,2.500364733456464e-06,1.76034161708142,2.500364733456464e-06,1.799795749264381
2.500370809548136e-06,0.9999977962787255,2.500370809548136e-06,1.760265915695279,2.500370809548136e-06,1.799792346653044
2.500382961731482e-06,0.9999985456772754,2.500382961731482e-06,1.760136874773365,2.500382961731482e-06,1.799785541430371
2.500398446722662e-06,0.9999991169073362,2.500398446722662e-06,1.760006689122879,2.500398446722662e-06,1.79977686983531
2.500420551395811e-06,0.9999994606908205,2.500420551395811e-06,1.759857090826537,2.500420551395811e-06,1.799764491218346
2.500437493203128e-06,0.9999995986504423,2.500437493203128e-06,1.75976592782567,2.500437493203128e-06,1.799755003806248
2.500445964106786e-06,0.9999996953259855,2.500445964106786e-06,1.759729650435733,2.500445964106786e-06,1.7997502601002
2.500462905914103e-06,0.999999851937028,2.500462905914103e-06,1.759671601086004,2.500462905914103e-06,1.799740772688102
2.500484473675527e-06,0.999999930470122,2.500484473675527e-06,1.759618939586416,2.500484473675527e-06,1.799728694741705
2.500515867381693e-06,0.9999999534590431,2.500515867381693e-06,1.759564025798741,2.500515867381693e-06,1.799711114266252
2.500546514357069e-06,0.9999999704559338,2.500546514357069e-06,1.759516971323824,2.500546514357069e-06,1.799693951960041
2.500574823568952e-06,1.000000050998053,2.500574823568952e-06,1.759485780175186,2.500574823568952e-06,1.799678098801387
2.500604932542156e-06,1.000000094480356,2.500604932542156e-06,1.759467330570678,2.500604932542156e-06,1.799661237776393
2.500633653980315e-06,1.000000058630579,2.500633653980315e-06,1.759457463425544,2.500633653980315e-06,1.799645153771024
2.500679530137039e-06,1.000000060883173,2.500679530137039e-06,1.759449552182389,2.500679530137039e-06,1.799619463123258
2.500760662698767e-06,1.000000075581027,2.500760662698767e-06,1.759445254790581,2.500760662698767e-06,1.799574028888691
2.500871224311031e-06,1.000000077719154,2.500871224311031e-06,1.75944460210563,2.500871224311031e-06,1.799512114385823
2.501039913522908e-06,1.00000007831242,2.501039913522908e-06,1.759444639458568,2.501039913522908e-06,1.799417648427172
2.501319780997696e-06,1.000000077459859,2.501319780997696e-06,1.759444637894788,2.501319780997696e-06,1.79926092264129
2.501879515947272e-06,1.000000078398138,2.501879515947272e-06,1.75944464523103,2.501879515947272e-06,1.798947471069528
2.502998985846424e-06,1.000000077430504,2.502998985846424e-06,1.759444640127569,2.502998985846424e-06,1.798320567926003
2.505237925644728e-06,1.000000078409828,2.505237925644728e-06,1.759444643583203,2.505237925644728e-06,1.797066761638953
2.508868962822364e-06,1.000000077424988,2.508868962822364e-06,1.759444642488684,2.508868962822364e-06,1.795033380819476
2.5125e-06,1.000000078413683,2.5125e-06,1.759444657926506,2.5125e-06,1.793
2.512505e-06,0.9999689791516678,2.512505e-06,1.76208372231155,2.512505e-06,1.7929972
2.5125075e-06,0.999955148365513,2.5125075e-06,1.763556928637151,2.5125075e-06,1.7929958
2.51251e-06,0.9999752184975519,2.51251e-06,1.765511038828435,2.51251e-06,1.7929944
2.512510426981115e-06,0.9999916528569274,2.512510426981115e-06,1.765659244409256,2.512510426981115e-06,1.792994160890576
2.51251116905738e-06,1.000018584211694,2.51251116905738e-06,1.765916792687876,2.51251116905738e-06,1.792993745327868
